x_local,y_local,utm_e,utm_n,lon,lat,rl
190.883,255.619,706297.810,953973.520,76.8746928,8.6256655,71.686
190.933,314.009,706297.860,954031.910,76.8746959,8.6261933,78.538
190.973,344.229,706297.900,954062.130,76.8746976,8.6264665,82.753
190.993,137.579,706297.920,953855.480,76.8746885,8.6245983,69.963
191.053,332.759,706297.980,954050.660,76.8746978,8.6263628,81.156
191.093,455.569,706298.020,954173.470,76.8747036,8.6274731,84.751
191.113,463.749,706298.040,954181.650,76.8747042,8.6275470,82.890
191.233,114.629,706298.160,953832.530,76.8746897,8.6243909,69.697
191.233,132.459,706298.160,953850.360,76.8746905,8.6245520,69.548
191.233,142.379,706298.160,953860.280,76.8746909,8.6246417,70.742
191.333,461.399,706298.260,954179.300,76.8747061,8.6275258,83.548
191.493,455.889,706298.420,954173.790,76.8747073,8.6274760,84.593
191.663,84.539,706298.590,953802.440,76.8746923,8.6241188,68.880
191.713,447.859,706298.640,954165.760,76.8747089,8.6274034,85.279
191.733,152.639,706298.660,953870.540,76.8746959,8.6247345,70.477
191.823,309.189,706298.750,954027.090,76.8747037,8.6261497,78.443
191.913,417.149,706298.840,954135.050,76.8747094,8.6271257,85.938
191.963,204.199,706298.890,953922.100,76.8747003,8.6252006,71.234
192.083,450.629,706299.010,954168.530,76.8747124,8.6274284,85.102
192.103,289.389,706299.030,954007.290,76.8747054,8.6259707,75.360
192.113,448.929,706299.040,954166.830,76.8747126,8.6274130,85.157
192.133,451.509,706299.060,954169.410,76.8747129,8.6274363,85.163
192.153,144.459,706299.080,953862.360,76.8746994,8.6246605,70.795
192.193,450.089,706299.120,954167.990,76.8747134,8.6274235,85.123
192.193,450.099,706299.120,954168.000,76.8747134,8.6274236,85.124
192.263,267.449,706299.190,953985.350,76.8747059,8.6257724,71.874
192.393,257.979,706299.320,953975.880,76.8747066,8.6256867,71.799
192.423,199.149,706299.350,953917.050,76.8747043,8.6251549,71.017
192.493,305.309,706299.420,954023.210,76.8747096,8.6261146,75.872
192.613,330.019,706299.540,954047.920,76.8747118,8.6263380,79.038
192.823,208.209,706299.750,953926.110,76.8747083,8.6252368,71.249
192.923,318.489,706299.850,954036.390,76.8747141,8.6262338,78.588
192.933,191.809,706299.860,953909.710,76.8747086,8.6250885,70.835
193.003,449.789,706299.930,954167.690,76.8747207,8.6274208,84.813
193.043,249.509,706299.970,953967.410,76.8747121,8.6256101,71.680
193.053,253.059,706299.980,953970.960,76.8747124,8.6256422,71.539
193.073,300.849,706300.000,954018.750,76.8747147,8.6260743,75.662
193.203,449.749,706300.130,954167.650,76.8747225,8.6274204,84.826
193.283,245.449,706300.210,953963.350,76.8747141,8.6255734,71.588
193.293,100.389,706300.220,953818.290,76.8747078,8.6242620,69.284
193.563,408.839,706300.490,954126.740,76.8747240,8.6270505,85.446
193.593,348.449,706300.520,954066.350,76.8747216,8.6265046,82.936
193.683,156.619,706300.610,953874.520,76.8747138,8.6247704,70.267
193.693,279.159,706300.620,953997.060,76.8747194,8.6258782,72.738
193.773,279.199,706300.700,953997.100,76.8747201,8.6258785,73.340
193.793,314.019,706300.720,954031.920,76.8747218,8.6261933,78.501
193.823,242.129,706300.750,953960.030,76.8747189,8.6255434,71.676
194.123,465.549,706301.050,954183.450,76.8747316,8.6275632,82.246
194.243,378.849,706301.170,954096.750,76.8747288,8.6267794,87.930
194.303,156.649,706301.230,953874.550,76.8747194,8.6247706,70.176
194.313,237.219,706301.240,953955.120,76.8747231,8.6254990,71.731
194.323,398.909,706301.250,954116.810,76.8747304,8.6269607,85.329
194.473,296.289,706301.400,954014.190,76.8747272,8.6260330,75.498
194.623,184.629,706301.550,953902.530,76.8747236,8.6250235,70.730
194.823,286.879,706301.750,954004.780,76.8747300,8.6259479,75.209
195.013,323.199,706301.940,954041.100,76.8747333,8.6262762,78.627
195.123,145.859,706302.050,953863.760,76.8747264,8.6246730,70.597
195.153,393.259,706302.080,954111.160,76.8747377,8.6269096,85.586
195.183,212.619,706302.110,953930.520,76.8747299,8.6252766,71.264
195.273,194.989,706302.200,953912.890,76.8747300,8.6251172,70.954
195.283,378.759,706302.210,954096.660,76.8747383,8.6267785,86.993
195.333,244.929,706302.260,953962.830,76.8747327,8.6255686,71.582
195.423,396.789,706302.350,954114.690,76.8747403,8.6269415,85.385
195.443,437.389,706302.370,954155.290,76.8747423,8.6273085,84.774
195.473,307.759,706302.400,954025.660,76.8747368,8.6261366,78.444
195.583,317.469,706302.510,954035.370,76.8747382,8.6262244,78.588
195.633,291.689,706302.560,954009.590,76.8747376,8.6259914,75.430
195.683,408.079,706302.610,954125.980,76.8747432,8.6270436,84.041
195.683,465.359,706302.610,954183.260,76.8747458,8.6275614,81.931
195.763,282.959,706302.690,954000.860,76.8747383,8.6259124,74.243
195.973,89.619,706302.900,953807.520,76.8747316,8.6241645,68.905
195.993,93.829,706302.920,953811.730,76.8747320,8.6242026,69.123
196.003,305.249,706302.930,954023.150,76.8747415,8.6261139,75.605
196.133,425.539,706303.060,954143.440,76.8747481,8.6272014,84.397
196.233,159.499,706303.160,953877.400,76.8747371,8.6247963,70.362
196.293,386.199,706303.220,954104.100,76.8747478,8.6268457,85.758
196.363,435.239,706303.290,954153.140,76.8747506,8.6272891,84.541
196.433,332.619,706303.360,954050.520,76.8747466,8.6263613,80.229
196.463,447.539,706303.390,954165.440,76.8747520,8.6274003,83.512
196.523,382.189,706303.450,954100.090,76.8747497,8.6268095,85.811
196.573,470.609,706303.500,954188.510,76.8747541,8.6276088,82.886
196.643,82.549,706303.570,953800.450,76.8747374,8.6241006,68.900
196.863,434.249,706303.790,954152.150,76.8747551,8.6272801,84.430
196.883,328.779,706303.810,954046.680,76.8747506,8.6263266,78.801
196.943,342.909,706303.870,954060.810,76.8747517,8.6264543,82.556
196.953,443.159,706303.880,954161.060,76.8747563,8.6273606,83.979
197.113,427.349,706304.040,954145.250,76.8747570,8.6272177,84.353
197.153,364.059,706304.080,954081.960,76.8747546,8.6266455,86.404
197.333,312.429,706304.260,954030.330,76.8747539,8.6261788,78.600
197.393,317.989,706304.320,954035.890,76.8747547,8.6262290,78.635
197.523,99.259,706304.450,953817.160,76.8747461,8.6242516,69.238
197.543,217.029,706304.470,953934.930,76.8747516,8.6253163,71.278
197.583,417.389,706304.510,954135.290,76.8747609,8.6271276,84.250
197.653,188.559,706304.580,953906.460,76.8747513,8.6250589,71.030
197.653,421.909,706304.580,954139.810,76.8747617,8.6271685,84.270
197.723,105.049,706304.650,953822.950,76.8747482,8.6243040,69.475
197.793,447.229,706304.720,954165.130,76.8747641,8.6273974,83.463
197.803,447.259,706304.730,954165.160,76.8747642,8.6273977,83.453
197.883,377.589,706304.810,954095.490,76.8747618,8.6267678,85.435
197.943,409.139,706304.870,954127.040,76.8747638,8.6270530,83.757
198.043,352.419,706304.970,954070.320,76.8747622,8.6265403,82.681
198.063,321.849,706304.990,954039.750,76.8747610,8.6262639,78.646
198.103,163.929,706305.030,953881.830,76.8747543,8.6248362,70.465
198.103,381.889,706305.030,954099.790,76.8747640,8.6268067,85.583
198.113,163.939,706305.040,953881.840,76.8747544,8.6248363,69.916
198.113,172.769,706305.040,953890.670,76.8747548,8.6249162,70.492
198.293,455.539,706305.220,954173.440,76.8747690,8.6274725,81.685
198.343,177.769,706305.270,953895.670,76.8747571,8.6249614,70.595
198.363,148.349,706305.290,953866.250,76.8747560,8.6246954,70.556
198.383,451.089,706305.310,954168.990,76.8747696,8.6274323,82.529
198.633,414.799,706305.560,954132.700,76.8747703,8.6271042,83.752
198.653,308.639,706305.580,954026.540,76.8747657,8.6261445,75.320
198.663,115.629,706305.590,953833.530,76.8747572,8.6243996,69.532
198.763,155.529,706305.690,953873.430,76.8747599,8.6247603,70.378
198.773,296.899,706305.700,954014.800,76.8747663,8.6260383,75.374
198.883,272.759,706305.810,953990.660,76.8747662,8.6258201,71.806
198.983,370.049,706305.910,954087.950,76.8747715,8.6266996,85.479
198.993,291.229,706305.920,954009.130,76.8747681,8.6259870,75.156
199.003,407.229,706305.930,954125.130,76.8747733,8.6270357,83.261
199.033,347.379,706305.960,954065.280,76.8747709,8.6264947,82.702
199.133,159.089,706306.060,953876.990,76.8747634,8.6247924,70.361
199.193,285.719,706306.120,954003.620,76.8747696,8.6259372,74.268
199.263,363.289,706306.190,954081.190,76.8747737,8.6266385,85.400
199.273,250.209,706306.200,953968.110,76.8747688,8.6256162,71.968
199.283,166.809,706306.210,953884.710,76.8747651,8.6248622,70.361
199.283,459.809,706306.210,954177.710,76.8747782,8.6275111,81.122
199.423,316.149,706306.350,954034.050,76.8747731,8.6262123,78.637
199.453,92.769,706306.380,953810.670,76.8747634,8.6241929,68.966
199.503,143.949,706306.430,953861.850,76.8747661,8.6246556,70.741
199.603,387.539,706306.530,954105.440,76.8747779,8.6268577,84.520
199.803,336.619,706306.730,954054.520,76.8747774,8.6263974,82.421
200.113,183.159,706307.040,953901.060,76.8747734,8.6250100,70.698
200.193,353.089,706307.120,954070.990,76.8747817,8.6265462,82.685
200.213,265.199,706307.140,953983.100,76.8747780,8.6257517,71.737
200.343,382.719,706307.270,954100.620,76.8747844,8.6268141,84.378
200.363,111.279,706307.290,953829.180,76.8747725,8.6243602,69.470
200.383,326.439,706307.310,954044.340,76.8747822,8.6263053,78.712
200.383,361.599,706307.310,954079.500,76.8747838,8.6266232,83.806
200.413,361.409,706307.340,954079.310,76.8747841,8.6266214,84.607
200.643,401.839,706307.570,954119.740,76.8747880,8.6269869,82.390
200.743,330.289,706307.670,954048.190,76.8747857,8.6263401,79.185
200.903,341.639,706307.830,954059.540,76.8747877,8.6264427,82.518
201.063,320.559,706307.990,954038.460,76.8747882,8.6262521,78.694
201.113,84.369,706308.040,953802.270,76.8747781,8.6241169,68.974
201.383,98.899,706308.310,953816.800,76.8747812,8.6242482,69.066
201.423,80.749,706308.350,953798.650,76.8747807,8.6240841,68.963
201.713,222.419,706308.640,953940.320,76.8747897,8.6253649,71.295
201.793,231.059,706308.720,953948.960,76.8747908,8.6254430,71.396
201.883,303.889,706308.810,954021.790,76.8747949,8.6261014,75.092
201.903,474.589,706308.830,954192.490,76.8748027,8.6276446,83.441
202.003,333.079,706308.930,954050.980,76.8747973,8.6263653,77.965
202.013,373.539,706308.940,954091.440,76.8747992,8.6267310,83.971
202.103,154.209,706309.030,953872.110,76.8747902,8.6247482,70.433
202.183,226.559,706309.110,953944.460,76.8747941,8.6254023,71.316
202.183,370.629,706309.110,954088.530,76.8748006,8.6267047,83.437
202.233,132.369,706309.160,953850.270,76.8747904,8.6245507,70.500
202.303,288.599,706309.230,954006.500,76.8747980,8.6259631,74.104
202.383,294.659,706309.310,954012.560,76.8747990,8.6260179,75.156
202.413,114.989,706309.340,953832.890,76.8747913,8.6243936,69.364
202.453,346.779,706309.380,954064.680,76.8748020,8.6264891,82.574
202.493,336.319,706309.420,954054.220,76.8748019,8.6263945,77.956
202.503,368.369,706309.430,954086.270,76.8748034,8.6266843,83.359
202.613,358.429,706309.540,954076.330,76.8748039,8.6265944,82.687
202.633,137.349,706309.560,953855.250,76.8747943,8.6245957,70.592
202.703,397.979,706309.630,954115.880,76.8748065,8.6269519,81.926
202.713,300.079,706309.640,954017.980,76.8748022,8.6260669,75.182
202.773,167.179,706309.700,953885.080,76.8747969,8.6248654,70.403
202.803,235.959,706309.730,953953.860,76.8748002,8.6254872,71.477
202.813,281.659,706309.740,953999.560,76.8748023,8.6259004,72.737
202.823,396.919,706309.750,954114.820,76.8748076,8.6269424,81.622
202.993,118.189,706309.920,953836.090,76.8747967,8.6244225,69.760
203.003,122.239,706309.930,953840.140,76.8747969,8.6244591,70.070
203.023,261.249,706309.950,953979.150,76.8748033,8.6257158,71.619
203.043,257.199,706309.970,953975.100,76.8748033,8.6256792,71.771
203.273,126.579,706310.200,953844.480,76.8747996,8.6244984,70.385
203.323,159.949,706310.250,953877.850,76.8748015,8.6248000,70.241
203.373,314.929,706310.300,954032.830,76.8748089,8.6262011,75.356
203.573,356.999,706310.500,954074.900,76.8748126,8.6265814,82.667
203.653,195.489,706310.580,953913.390,76.8748061,8.6251213,71.190
203.803,325.009,706310.730,954042.910,76.8748133,8.6262922,78.638
203.813,240.859,706310.740,953958.760,76.8748096,8.6255315,71.557
203.923,147.819,706310.850,953865.720,76.8748064,8.6246903,70.360
203.933,84.689,706310.860,953802.590,76.8748037,8.6241196,68.864
203.973,166.169,706310.900,953884.070,76.8748077,8.6248562,70.224
204.073,401.929,706311.000,954119.830,76.8748191,8.6269876,80.467
204.253,161.439,706311.180,953879.340,76.8748100,8.6248135,70.342
204.553,460.429,706311.480,954178.330,76.8748261,8.6275164,80.144
204.593,142.739,706311.520,953860.640,76.8748123,8.6246444,70.684
204.653,391.519,706311.580,954109.420,76.8748239,8.6268935,81.169
204.673,383.629,706311.600,954101.530,76.8748238,8.6268221,81.401
204.703,430.319,706311.630,954148.220,76.8748261,8.6272442,80.020
204.763,307.689,706311.690,954025.590,76.8748212,8.6261356,75.262
204.823,245.749,706311.750,953963.650,76.8748190,8.6255756,71.638
204.973,331.789,706311.900,954049.690,76.8748242,8.6263535,77.175
205.023,421.319,706311.950,954139.220,76.8748286,8.6271628,79.770
205.183,440.299,706312.110,954158.200,76.8748309,8.6273344,80.879
205.193,341.319,706312.120,954059.220,76.8748266,8.6264396,77.951
205.473,153.559,706312.400,953871.460,76.8748208,8.6247422,70.545
205.503,88.419,706312.430,953806.320,76.8748181,8.6241533,69.215
205.553,412.159,706312.480,954130.060,76.8748330,8.6270800,79.192
205.633,328.959,706312.560,954046.860,76.8748301,8.6263278,78.300
205.683,304.719,706312.610,954022.620,76.8748294,8.6261087,75.239
205.713,297.779,706312.640,954015.680,76.8748294,8.6260460,74.979
205.723,200.999,706312.650,953918.900,76.8748252,8.6251710,71.063
205.783,449.619,706312.710,954167.520,76.8748368,8.6274187,80.413
205.863,388.189,706312.790,954106.090,76.8748348,8.6268633,81.040
205.883,375.239,706312.810,954093.140,76.8748344,8.6267462,81.235
205.963,217.919,706312.890,953935.820,76.8748281,8.6253240,71.451
205.983,402.279,706312.910,954120.180,76.8748365,8.6269907,79.233
206.203,189.049,706313.130,953906.950,76.8748290,8.6250630,70.760
206.243,343.819,706313.170,954061.720,76.8748363,8.6264622,78.349
206.283,318.509,706313.210,954036.410,76.8748355,8.6262333,75.330
206.433,158.739,706313.360,953876.640,76.8748297,8.6247890,70.237
206.473,290.749,706313.400,954008.650,76.8748360,8.6259824,74.066
206.523,222.289,706313.450,953940.190,76.8748334,8.6253635,71.146
206.593,334.349,706313.520,954052.250,76.8748390,8.6263765,77.005
206.793,358.739,706313.720,954076.640,76.8748419,8.6265970,81.814
207.063,279.089,706313.990,953996.990,76.8748408,8.6258769,72.597
207.103,483.309,706314.030,954201.210,76.8748503,8.6277232,85.398
207.123,92.169,706314.050,953810.070,76.8748330,8.6241871,69.196
207.183,78.109,706314.110,953796.010,76.8748329,8.6240600,69.049
207.263,216.869,706314.190,953934.770,76.8748399,8.6253144,71.629
207.283,161.349,706314.210,953879.250,76.8748376,8.6248125,70.346
207.303,184.399,706314.230,953902.300,76.8748388,8.6250209,70.811
207.413,470.149,706314.340,954188.050,76.8748525,8.6276042,82.863
207.503,346.279,706314.430,954064.180,76.8748478,8.6264843,78.586
207.563,368.409,706314.490,954086.310,76.8748493,8.6266844,80.509
207.663,195.669,706314.590,953913.570,76.8748425,8.6251228,71.117
207.673,84.309,706314.600,953802.210,76.8748377,8.6241160,68.949
207.713,167.939,706314.640,953885.840,76.8748418,8.6248721,70.445
207.753,165.179,706314.680,953883.080,76.8748420,8.6248471,70.484
207.803,377.909,706314.730,954095.810,76.8748519,8.6267703,81.095
207.993,146.919,706314.920,953864.820,76.8748434,8.6246820,70.503
208.013,254.869,706314.940,953972.770,76.8748484,8.6256579,71.781
208.033,226.049,706314.960,953943.950,76.8748473,8.6253974,71.358
208.053,280.989,706314.980,953998.890,76.8748499,8.6258941,72.808
208.143,203.179,706315.070,953921.080,76.8748472,8.6251906,71.043
208.243,174.409,706315.170,953892.310,76.8748469,8.6249305,70.649
208.363,481.099,706315.290,954199.000,76.8748616,8.6277031,84.633
208.453,366.849,706315.380,954084.750,76.8748574,8.6266703,79.856
208.493,471.409,706315.420,954189.310,76.8748624,8.6276155,82.940
208.563,364.969,706315.490,954082.870,76.8748583,8.6266533,80.242
208.573,302.819,706315.500,954020.720,76.8748556,8.6260914,75.065
208.593,280.939,706315.520,953998.840,76.8748548,8.6258936,72.857
208.603,393.629,706315.530,954111.530,76.8748599,8.6269124,78.180
208.633,301.729,706315.560,954019.630,76.8748561,8.6260815,74.928
208.773,141.889,706315.700,953859.790,76.8748502,8.6246365,70.637
208.773,348.479,706315.700,954066.380,76.8748594,8.6265042,78.859
208.903,196.059,706315.830,953913.960,76.8748538,8.6251262,70.933
208.953,388.099,706315.880,954106.000,76.8748628,8.6268623,78.365
209.073,152.349,706316.000,953870.250,76.8748534,8.6247311,70.550
209.173,104.149,706316.100,953822.050,76.8748522,8.6242953,69.315
209.173,358.769,706316.100,954076.670,76.8748635,8.6265972,79.744
209.233,339.069,706316.160,954056.970,76.8748632,8.6264191,76.940
209.273,179.299,706316.200,953897.200,76.8748564,8.6249747,70.733
209.413,112.769,706316.340,953830.670,76.8748547,8.6243732,70.023
209.503,368.649,706316.430,954086.550,76.8748670,8.6266865,80.308
209.563,310.089,706316.490,954027.990,76.8748649,8.6261571,75.237
209.673,301.729,706316.600,954019.630,76.8748655,8.6260815,74.910
209.833,294.209,706316.760,954012.110,76.8748667,8.6260135,73.802
209.843,361.799,706316.770,954079.700,76.8748698,8.6266245,74.396
210.053,277.709,706316.980,953995.610,76.8748679,8.6258643,72.385
210.273,366.629,706317.200,954084.530,76.8748739,8.6266682,79.989
210.313,210.749,706317.240,953928.650,76.8748673,8.6252590,71.193
210.403,359.689,706317.330,954077.590,76.8748748,8.6266054,78.174
